data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
26/09/2025,16.0,1136,GARRAFA TERMICA 350 ML SZM,"1,00","49,99",PIX DIRETO
26/09/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",CARNÊ
27/09/2025,1.0,679,KIT TIC TAC INFANTIL C/APLIQUE C/6 UND,"1,00","9,00",PIX
27/09/2025,1.0,1192,GLOSS LIP BALM C/ MEL DE ABELHA MAXLOVE,"1,00","10,00",PIX
27/09/2025,1.0,822,MOCHILA PASSEIO CAPIVARA PEQ INFANTIL,"2,00","50,00",DINHEIRO
27/09/2025,1.0,871,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA P,"1,00","50,00",DINHEIRO
27/09/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",CARTÃO CRÉDITO
27/09/2025,1.0,1212,BLUSH E BATOM AMOR ANJO,"1,00","10,00",não checado
27/09/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",não checado
27/09/2025,1.0,751,OVO STITCH,"1,00","13,00",DINHEIRO
27/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO DÉBITO
27/09/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"1,00","7,00",CARTÃO DÉBITO
27/09/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",CARTÃO DÉBITO
27/09/2025,1.0,1082,PERFUME INSPIRAÇÃO FRAGANCIAS DIVERSAS,"1,00","29,99",PIX
27/09/2025,1.0,478,TIARA DE MEIA INDIVIDUAL BEBÊ,"4,00","14,99",DINHEIRO
27/09/2025,1.0,77,MINI GRAMPEADOR IMPORTADO COM RECARGA,"1,00","14,99",CARTÃO DÉBITO
27/09/2025,1.0,36,BORRACHA STITCH SIMPLES,"1,00","5,99",CARTÃO DÉBITO
27/09/2025,1.0,45,LAPIS DE COR STITCH CX/12,"1,00","25,99",CARTÃO DÉBITO
27/09/2025,1.0,1227,SQUISH CHAVEIRO STITCH SILICONE,"1,00","23,99",CARTÃO DÉBITO
27/09/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",CARTÃO DÉBITO
27/09/2025,1.0,1070,CHAVEIRO CAPIVARA PORTA MOEDA,"1,00","7,99",CARTÃO DÉBITO
27/09/2025,1.0,584,MOCHILA COSTA TACTEL,"1,00","59,99",PIX
27/09/2025,1.0,517,GRAMPOS COM PEDRAS FINAS C/ 2 UND,"1,00","9,99",PIX
27/09/2025,1.0,489,LIGA DE SILICONE SACOLINHA,"1,00","5,99",PIX
27/09/2025,1.0,392,LENCO QUADRADO DE CETIM GRANDE,"1,00","25,00",PIX
27/09/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",PIX
27/09/2025,1.0,1249,BOLSA TRANSVERSAL KIPLING,"1,00","79,99",PIX DIRETO
27/09/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",CARTÃO CRÉDITO
27/09/2025,1.0,319,BOOB TAPE,"1,00","20,00",PIX
27/09/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",PIX
27/09/2025,1.0,743,UNHA POSTICA EM GEL AMENDOADA SABRINA SATO,"2,00","12,00",PIX
27/09/2025,1.0,728,BRACELETE FOLHEADO DOURADO,"1,00","39,99",PIX
27/09/2025,1.0,639,BRACELETE BIJOUX,"1,00","30,00",PIX
27/09/2025,1.0,643,ANEL BIJOUX,"1,00","34,99",PIX
27/09/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",PIX
27/09/2025,1.0,370,BASE MATE LOVE RAIN,"1,00","14,99",PIX
27/09/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",PIX
27/09/2025,1.0,281,GLOSS MISS ROSE (PROMOÇÃO),"1,00","6,00",PIX
27/09/2025,1.0,833,ACRESCIMO,"1,00","60,00",PIX
29/09/2025,1.0,938,PULSEIRA BIJOUX,"1,00","22,99",PIX DIRETO
29/09/2025,1.0,717,BRINCO FOLHEADO DOURADO,"1,00","10,00",PIX DIRETO
29/09/2025,1.0,801,KIT XUXINHA SIMPLES GRANDE C/6,"1,00","5,00",PIX DIRETO
29/09/2025,1.0,545,PIRANHA MÉDIA,"1,00","11,99",CARTÃO DÉBITO
29/09/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","15,99",DINHEIRO
29/09/2025,1.0,267,CADERNO INTELIGENTE 8  DISCOS,"1,00","36,00",DINHEIRO
29/09/2025,1.0,3,LAPIS POLY 2.0,"1,00","5,00",DINHEIRO
29/09/2025,1.0,1003,KIT TIC TAC ADULTO C/2,"1,00","4,00",DINHEIRO
29/09/2025,1.0,472,KIT TIC TAC C/6,"1,00","12,00",DINHEIRO
29/09/2025,1.0,546,PIRANHA MÉDIA,"1,00","9,99",DINHEIRO
29/09/2025,1.0,592,MOCHILA INDIVIDUAL INFANTIL PERSONAGENS PROMOÇÃO,"1,00","110,00",DINHEIRO
29/09/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",DINHEIRO
29/09/2025,1.0,987,COLA BASTAO CAPIVARA,"1,00","17,00",DINHEIRO
29/09/2025,1.0,157,APONTADOR CAPIVARA,"1,00","13,00",DINHEIRO
29/09/2025,1.0,161,LAPIS INFINITO CAPIVARA,"1,00","13,00",DINHEIRO
29/09/2025,1.0,985,CADERNO C/ CALCULADORA CAPIVARA,"1,00","45,00",DINHEIRO
29/09/2025,1.0,825,MOCHILA PELÚCIA CAPIVARA,"1,00","100,00",DINHEIRO
29/09/2025,1.0,492,TUBO LIGA DE SILICONE,"1,00","5,99",CARTÃO CRÉDITO
29/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO CRÉDITO
29/09/2025,1.0,801,KIT XUXINHA SIMPLES GRANDE C/6,"1,00","5,00",CARTÃO CRÉDITO
29/09/2025,1.0,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",CARTÃO CRÉDITO
29/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"2,00","3,00",CARTÃO CRÉDITO
29/09/2025,1.0,498,UNHA POSTICA INFANTIL,"1,00","8,00",CARTÃO CRÉDITO
29/09/2025,1.0,563,BICO PATO INFANTIL PROMOÇÃO,"4,00","4,99",CARTÃO CRÉDITO
29/09/2025,1.0,776,KIT PIRANHA INFANTIL C/2 UND PROMOÇÃO,"1,00","6,00",CARTÃO CRÉDITO
29/09/2025,1.0,731,PULSEIRA BERLOQUE ADULTO,"1,00","10,00",DINHEIRO
29/09/2025,1.0,394,TOUCA CETIM,"1,00","5,00",DINHEIRO
29/09/2025,1.0,1246,TIARA INFANTIL DE GRIPI,"1,00","14,99",DINHEIRO
29/09/2025,1.0,745,CHAVEIRO LETRAS,"2,00","7,00",DINHEIRO
29/09/2025,1.0,606,COLAR BIJOUX,"1,00","35,00",CARTÃO CRÉDITO
29/09/2025,1.0,743,UNHA POSTICA EM GEL AMENDOADA SABRINA SATO,"1,00","12,00",CARTÃO CRÉDITO
29/09/2025,1.0,1194,LAPIS DE OLHO C/ GLITTER,"1,00","8,00",CARTÃO CRÉDITO
29/09/2025,1.0,444,CHAVEIROS DIVERSOS,"1,00","15,00",CARTÃO CRÉDITO
29/09/2025,1.0,218,RELOGIO DIGITAL ADULTO,"1,00","50,00",CARTÃO CRÉDITO
29/09/2025,1.0,735,COLA PARA UNHA POSTIÇA,"1,00","8,00",PIX
29/09/2025,1.0,734,UNHA POSTIÇA LISA BAILARINA,"1,00","11,99",PIX
29/09/2025,1.0,505,COLAR CORDÃO AMIZADE C/3,"1,00","10,00",CARTÃO DÉBITO
30/09/2025,10.0,1253,PRESILHAS PLASTICO INDIVIDUALC/ APLIQUE,"1,00","7,00",CARTÃO DÉBITO
30/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARNÊ
30/09/2025,1.0,686,EMBALAGEM SACO,"2,00","2,00",CARNÊ
30/09/2025,1.0,1243,GLOSS DE MEL FRANCINE,"1,00","50,00",DINHEIRO
30/09/2025,1.0,1156,CHAVEIRO ESCUDO TIME FLAMENGO ACRILICO,"1,00","20,00",DINHEIRO
30/09/2025,1.0,1254,MEIA C/ BICHINHO BEBÊ,"2,00","15,00",PIX DIRETO
30/09/2025,1.0,1082,PERFUME INSPIRAÇÃO FRAGANCIAS DIVERSAS,"1,00","29,99",PIX DIRETO
30/09/2025,1.0,1252,KIT TIC TAC INFANTIL C/2,"1,00","7,00",CARTÃO DÉBITO
30/09/2025,1.0,560,TIARA ADULTO,"2,00","10,00",CARTÃO CRÉDITO
30/09/2025,1.0,471,KIT TIC TAC INFANTIL PEQ C/3 UND,"4,00","6,00",CARTÃO CRÉDITO
30/09/2025,1.0,1082,PERFUME INSPIRAÇÃO FRAGANCIAS DIVERSAS,"1,00","29,99",CARTÃO CRÉDITO
30/09/2025,1.0,1199,BRUMA FIXADORA ILUMINADORA FEBELLA,"1,00","12,00",CARTÃO CRÉDITO
30/09/2025,1.0,973,BOLSA TRANSVERSAL FASHION BOBO COM CHAVEIRO,"1,00","85,00",CARTÃO CRÉDITO
30/09/2025,1.0,236,SACOLA DE PAPEL P/ PRESENTE COM ALÇA MED,"1,00","10,99",CARTÃO CRÉDITO
30/09/2025,1.0,335,MASCARA CILIOS MAX LOVE,"1,00","10,00",CARTÃO CRÉDITO
30/09/2025,1.0,661,FAIXA ELASTICA DE CABELO C/DETALHE,"1,00","6,00",CARTÃO CRÉDITO
30/09/2025,1.0,310,LAPIS DELENIADOR OLHO RETRATIL RUBY ROSE,"1,00","12,00",DINHEIRO
30/09/2025,1.0,309,LAPIS DELENIADOR OLHO RUBY ROSE,"1,00","7,00",DINHEIRO
30/09/2025,1.0,1230,BRINCO BIJOUX PEDRARIA,"2,00","10,00",DINHEIRO
30/09/2025,1.0,639,BRACELETE BIJOUX,"1,00","30,00",DINHEIRO
30/09/2025,1.0,1004,KIT TIC TAC ADULTO C/2,"1,00","3,00",DINHEIRO
30/09/2025,1.0,1240,SQUISHY GRANDES DIVERSOS,"1,00","20,00",DINHEIRO
30/09/2025,1.0,1179,GLOSS OIL RESTAURADOR MAX LOVE,"1,00","10,00",DINHEIRO
30/09/2025,1.0,992,CANETA LABUBU,"1,00","12,00",DINHEIRO
30/09/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",DINHEIRO
30/09/2025,1.0,996,KIT MINI PIRANHA ADULTO C/6,"1,00","12,00",DINHEIRO
30/09/2025,1.0,840,KIT NECESSERIE COM 3 UND WASHBAG,"1,00","50,00",DINHEIRO
01/10/2025,1.0,679,KIT TIC TAC INFANTIL C/APLIQUE C/6 UND,"1,00","9,00",CARTÃO DÉBITO
01/10/2025,1.0,1142,MEIA BEBÊ KIT COM 3,"1,00","10,00",CARTÃO DÉBITO
01/10/2025,1.0,546,PIRANHA MÉDIA,"1,00","9,99",CARTÃO CRÉDITO
01/10/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO CRÉDITO
01/10/2025,1.0,1067,PIRANHA PLÁSTICO PROMOÇÃO M,"1,00","1,50",CARTÃO CRÉDITO
01/10/2025,1.0,544,PIRANHA VELUDO URSO,"1,00","8,99",CARTÃO CRÉDITO
01/10/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",DINHEIRO
01/10/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",DINHEIRO
01/10/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",DINHEIRO
01/10/2025,1.0,1207,PO COMPACTO PURE PORCELAIN RUBY ROSE,"1,00","20,00",DINHEIRO
01/10/2025,1.0,1254,MEIA C/ BICHINHO BEBÊ,"1,00","15,00",PIX
01/10/2025,1.0,1254,MEIA C/ BICHINHO BEBÊ,"1,00","15,00",PIX
01/10/2025,1.0,686,EMBALAGEM SACO,"2,00","2,00",PIX
01/10/2025,1.0,1258,MOCHILA BOLSA INFANTIL PASSEIO COM BRILHO PEQ,"1,00","40,00",PIX
01/10/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
01/10/2025,1.0,1242,CENARIO IMA CAPIVARA,"1,00","25,00",PIX DIRETO
01/10/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX DIRETO
01/10/2025,1.0,491,LIGA DE SILICONE,"2,00","4,99",PIX
01/10/2025,1.0,502,PULSEIRA INFANTIL COM BERLOQUES,"1,00","10,00",DINHEIRO
01/10/2025,1.0,1001,BICO PATO ACETATO C/2 METAL,"1,00","7,00",DINHEIRO
01/10/2025,1.0,279,GLOSS TEEN (PROMOÇÃO),"1,00","4,99",DINHEIRO
01/10/2025,1.0,330,PO FACIAL FINALIZADOR VEGANO MAX LOVE,"1,00","11,00",DINHEIRO
01/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"1,00","7,00",PIX
01/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"1,00","7,00",PIX
01/10/2025,1.0,1250,RENDA PARA CABELO,"1,00","3,00",PIX
01/10/2025,1.0,899,PO FACIAL TRANSLUCIDO VIVAI,"1,00","9,99",CARTÃO DÉBITO
01/10/2025,1.0,900,BATOM CLASSIC LIPSTICK,"1,00","8,00",CARTÃO DÉBITO
01/10/2025,1.0,559,TIARA ADULTO,"1,00","8,00",PIX
01/10/2025,1.0,286,BATOM MATTE LIPSTICK T E G,"1,00","8,00",PIX
01/10/2025,1.0,1270,CARTEIRA FEMININA INS. KIPLING,"1,00","29,99",CARTÃO CRÉDITO
01/10/2025,1.0,1152,SACOLA PRESENTE COM ALÇA E FITA P.,"1,00","7,50",CARTÃO CRÉDITO
01/10/2025,1.0,1230,BRINCO BIJOUX PEDRARIA,"1,00","10,00",CARTÃO CRÉDITO
01/10/2025,1.0,965,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA M,"1,00","49,99",PIX
01/10/2025,1.0,703,BOLSA INFANTIL STITCH MOCHILA TAM. M,"1,00","69,99",PIX
01/10/2025,1.0,399,LAÇO CREPE,"1,00","12,99",PIX
01/10/2025,1.0,598,PIJAMA INFANTIL ALCINHA E SHORT CURTO,"1,00","30,00",DINHEIRO
01/10/2025,1.0,1217,CANETA DELINEADORA PEROLA NEGRA,"1,00","10,00",PIX
01/10/2025,1.0,1207,PO COMPACTO PURE PORCELAIN RUBY ROSE,"1,00","20,00",PIX
01/10/2025,1.0,903,LIP GLOSS MATTE MISS ROYAL,"1,00","10,00",PIX
01/10/2025,1.0,1272,BOLSA SOCIAL FEMININA G,"1,00","160,00",CARTÃO DÉBITO
01/10/2025,1.0,37,CADERNO HOLOGRAFICO STITCH 160 FOLHAS,"1,00","42,00",CARTÃO CRÉDITO
01/10/2025,1.0,1279,MEIA CANO NORMAL 40-46 C/ 3 PARES,"1,00","9,99",CARTÃO CRÉDITO
01/10/2025,1.0,1285,MEIA MASCULINA CANO NORMAL 100% ALGODAO 1 PAR,"1,00","4,99",CARTÃO CRÉDITO
01/10/2025,1.0,826,COLAR CORDÃO AMIZADE C/2,"1,00","8,00",CARTÃO DÉBITO
01/10/2025,1.0,505,COLAR CORDÃO AMIZADE C/3,"1,00","10,00",CARTÃO DÉBITO
01/10/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",CARTÃO DÉBITO
01/10/2025,1.0,1240,SQUISHY GRANDES DIVERSOS,"1,00","20,00",CARTÃO DÉBITO
01/10/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",CARTÃO CRÉDITO
01/10/2025,1.0,399,LAÇO CREPE,"1,00","12,99",CARTÃO CRÉDITO
01/10/2025,1.0,520,BICO PATO METAL C/2,"1,00","10,00",CARTÃO CRÉDITO
01/10/2025,1.0,1248,LAÇO CREPE MEDIO,"1,00","10,00",DINHEIRO
01/10/2025,1.0,392,LENCO QUADRADO DE CETIM GRANDE,"1,00","25,00",DINHEIRO
01/10/2025,16.0,328,PO COMPACTO MATTE À PROVA D'AGUA MAX LOVE,"1,00","9,99",CARTÃO CRÉDITO
02/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"2,00","59,99",CARNÊ
02/10/2025,1.0,1230,BRINCO BIJOUX PEDRARIA,"1,00","10,00",CARTÃO CRÉDITO
02/10/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",PIX
02/10/2025,1.0,913,PALETA 3 EM 1 ILUM+BLUSH+CONTORNO BOBBI RARA,"1,00","14,99",PIX
02/10/2025,1.0,1019,BICO PATO METAL C/3,"1,00","13,00",PIX
02/10/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",PIX
02/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"2,00","59,99",PIX
02/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX
02/10/2025,1.0,159,CANETA CAPIVARA COM PONTEIRA SIMPLES,"5,00","10,00",PIX DIRETO
02/10/2025,1.0,521,BICO PATO METAL C/4,"1,00","12,99",CARTÃO DÉBITO
02/10/2025,1.0,647,BOLSA DIVERSAS GRANDE,"1,00","60,00",não checado
02/10/2025,1.0,1074,RELOGIO DIGITAL PROJETOR PERSONAGENS,"1,00","30,00",PIX
02/10/2025,1.0,764,CARTEIRA JUVENIL MARCAS,"1,00","25,00",PIX
02/10/2025,1.0,850,BOLSA DIVERSAS PEQ,"1,00","49,99",PIX
02/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO CRÉDITO
02/10/2025,1.0,358,GLITER CORES DIVERSAS CARNAVAL,"1,00","5,00",CARTÃO CRÉDITO
02/10/2025,1.0,536,KIT MINI PIRANHA C/ 6 UND,"1,00","8,00",CARTÃO CRÉDITO
02/10/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","15,99",PIX DIRETO
02/10/2025,1.0,1201,DELINEADOR METALICO DISCOTEEN,"1,00","10,00",DINHEIRO
02/10/2025,1.0,1299,XUXINHA C/ APLIQUE HELLO KIT,"1,00","9,99",DINHEIRO
02/10/2025,1.0,1119,SQUISHY BOLHA DE AR HELLO KITTY,"1,00","19,99",DINHEIRO
02/10/2025,1.0,99,BORRACHA SIMPLES HELLO KITTY,"1,00","5,99",DINHEIRO
02/10/2025,1.0,96,LAPIS INFINITO HELLO KITTY,"1,00","11,99",DINHEIRO
02/10/2025,1.0,1242,CENARIO IMA CAPIVARA,"1,00","25,00",DINHEIRO
03/10/2025,1.0,537,PIRANHA PEQUENA,"1,00","5,99",PIX DIRETO
03/10/2025,1.0,641,BRINCO BIJOUX,"1,00","2,00",PIX DIRETO
03/10/2025,1.0,165,PASTA CLASSIFICADORA/PLASTICA STITCH,"1,00","10,00",DINHEIRO
03/10/2025,1.0,580,BOLSA MALA ESPORTIVA T60,"1,00","80,00",DINHEIRO
03/10/2025,1.0,1302,CHAVEIRO 3D C/ VERNIZ PERSONAGENS,"1,00","19,99",DINHEIRO
03/10/2025,1.0,1025,CONJ PIJAMA INFANTIL STITCH MANGA E CALÇA COMPRIDA G,"1,00","67,99",PIX
03/10/2025,1.0,560,TIARA ADULTO,"1,00","10,00",PIX
03/10/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",PIX
03/10/2025,1.0,1340,FINI DENTADURA 15GR,"2,00","2,00",PIX
03/10/2025,1.0,288,MASCARA FACIAL MAX LOVE SKINCARE,"1,00","1,99",PIX
03/10/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",PIX
03/10/2025,1.0,1013,TIC TAC PEROLA METAL INDIVIDUAL,"1,00","6,00",PIX
03/10/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO CRÉDITO
03/10/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",CARTÃO CRÉDITO
03/10/2025,1.0,337,MISSI PARA CABELO/GRAMPO,"1,00","5,99",CARTÃO CRÉDITO
03/10/2025,1.0,486,KIT XUXINHA INFANTIL C/ 2 E 1 TIC TAC,"1,00","4,99",CARTÃO DÉBITO
03/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO DÉBITO
03/10/2025,1.0,1301,PULSEIRA MIÇANGAS STITCH,"1,00","13,00",CARTÃO DÉBITO
03/10/2025,1.0,1116,GELELÉ SLIME TUBO MY MELODY,"1,00","24,99",CARTÃO DÉBITO
03/10/2025,1.0,1003,KIT TIC TAC ADULTO C/2,"1,00","4,00",PIX
03/10/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","4,99",CARTÃO DÉBITO
03/10/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",DINHEIRO
03/10/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",DINHEIRO
03/10/2025,1.0,661,FAIXA ELASTICA DE CABELO C/DETALHE,"3,00","6,00",CARTÃO DÉBITO
03/10/2025,1.0,1276,MEIA SOQUETE 100% ALGODAO FEMININO C/2 PARES,"1,00","13,00",CARTÃO DÉBITO
03/10/2025,1.0,1230,BRINCO BIJOUX PEDRARIA,"1,00","10,00",CARTÃO DÉBITO
03/10/2025,1.0,1006,TIC TAC ORGANICO INDIVUDUAL,"1,00","5,00",CARTÃO DÉBITO
03/10/2025,1.0,560,TIARA ADULTO,"1,00","10,00",CARTÃO DÉBITO
03/10/2025,1.0,828,KIT FLOR PIRANHA/XUXINHA/ELASTICO,"1,00","25,00",CARTÃO DÉBITO
03/10/2025,1.0,850,BOLSA DIVERSAS PEQ,"1,00","49,99",PIX
03/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"2,00","7,00",PIX
03/10/2025,1.0,1009,XUXINHA COM POMPOM INDIVIDUAL,"1,00","3,99",PIX
03/10/2025,1.0,1266,BOLSA BOBO GIGANTE,"1,00","134,99",PIX
03/10/2025,1.0,1334,SAIA TULE COLORIDA,"1,00","30,00",PIX DIRETO
03/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"1,00","5,00",PIX DIRETO
03/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
03/10/2025,16.0,231,KIT CARREGADOR,"1,00","39,99",PIX DIRETO
03/10/2025,1.0,1230,BRINCO BIJOUX PEDRARIA,"1,00","10,00",CARNÊ
03/10/2025,1.0,1006,TIC TAC ORGANICO INDIVUDUAL,"1,00","5,00",CARNÊ
03/10/2025,1.0,560,TIARA ADULTO,"1,00","10,00",CARNÊ
03/10/2025,1.0,828,KIT FLOR PIRANHA/XUXINHA/ELASTICO,"1,00","25,00",CARNÊ
03/10/2025,1.0,109,ADESIVO HELLO KITTY CARTELA,"1,00","8,00",PIX
03/10/2025,1.0,107,POSTIT CARTELA HELLO KITTY,"1,00","12,00",PIX
03/10/2025,1.0,102,MARCA TEXTO C/6 HELLO KITTY,"1,00","25,00",PIX
04/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"2,00","7,00",CARTÃO CRÉDITO
04/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"1,00","5,00",CARTÃO CRÉDITO
04/10/2025,1.0,1319,BICO PATO METAL C/2 E 2 MINI PIRANHAS,"1,00","12,00",CARTÃO DÉBITO
04/10/2025,1.0,697,CONJ.CHOKER COLAR/BRINCO BIJOUX,"1,00","24,99",CARTÃO DÉBITO
04/10/2025,1.0,697,CONJ.CHOKER COLAR/BRINCO BIJOUX,"1,00","24,99",PIX
04/10/2025,1.0,392,LENCO QUADRADO DE CETIM GRANDE,"1,00","25,00",PIX
04/10/2025,1.0,1350,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","7,00",CARTÃO DÉBITO
04/10/2025,1.0,1254,MEIA C/ BICHINHO BEBÊ,"1,00","15,00",CARTÃO DÉBITO
04/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"5,00","5,00",CARTÃO DÉBITO
04/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"2,00","3,00",CARTÃO DÉBITO
04/10/2025,1.0,91,ENTREGA,"1,00","7,00",CARTÃO DÉBITO
04/10/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",PIX
04/10/2025,1.0,697,CONJ.CHOKER COLAR/BRINCO BIJOUX,"1,00","24,99",PIX
04/10/2025,1.0,866,MOCHILA PELÚCIA CABEÇA STITCH PEQUENA,"1,00","89,99",CARTÃO DÉBITO
04/10/2025,1.0,226,SACO PRESENTE,"1,00","1,99",CARTÃO DÉBITO
04/10/2025,1.0,936,LAÇO COM VELCRO C/2 BEBÊ,"1,00","2,50",PIX
04/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX
04/10/2025,1.0,1292,LUVA ARRASTÃO,"1,00","13,00",PIX
04/10/2025,1.0,1201,DELINEADOR METALICO DISCOTEEN,"1,00","10,00",CARTÃO DÉBITO
04/10/2025,1.0,1194,LAPIS DE OLHO C/ GLITTER,"1,00","8,00",CARTÃO DÉBITO
04/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"2,00","5,00",CARTÃO DÉBITO
04/10/2025,1.0,493,LIGA DE SILICONE YUNDOU,"1,00","8,00",CARTÃO DÉBITO
04/10/2025,1.0,1257,ADESIVO FACE CARNAVAL PEDRAS PEQ,"1,00","5,00",CARTÃO DÉBITO
04/10/2025,1.0,47,MEIA STITCH,"1,00","30,00",CARTÃO DÉBITO
04/10/2025,1.0,877,PIRANHA DE FLOR GRANDE PROMOÇÃO,"1,00","10,00",PIX
04/10/2025,1.0,236,SACOLA DE PAPEL P/ PRESENTE COM ALÇA MED,"1,00","10,99",PIX
04/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO DÉBITO
04/10/2025,1.0,91,ENTREGA,"1,00","7,00",CARTÃO DÉBITO
04/10/2025,1.0,560,TIARA ADULTO,"1,00","10,00",PIX DIRETO
04/10/2025,1.0,1238,KIT MAQUIAGEM  INFANTIL,"1,00","28,00",PIX DIRETO
04/10/2025,1.0,226,SACO PRESENTE,"1,00","1,99",PIX DIRETO
04/10/2025,1.0,510,KIT PARA CABELO C/ ESCOVA STITCH,"1,00","20,00",CARTÃO DÉBITO
04/10/2025,1.0,226,SACO PRESENTE,"1,00","1,99",CARTÃO DÉBITO
04/10/2025,1.0,1293,MEIAO INFANTIL DOUCE AND ELEGANCE,"1,00","20,00",CARTÃO DÉBITO
04/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX
04/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX
04/10/2025,1.0,1015,BICO PATO E GRAMPO METAL KIT C/2,"1,00","9,00",PIX DIRETO
04/10/2025,1.0,1012,BICO PATO ACETATO INDIVIDUAL METAL,"1,00","6,00",PIX DIRETO
04/10/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"4,00","4,99",PIX DIRETO
04/10/2025,1.0,877,PIRANHA DE FLOR GRANDE PROMOÇÃO,"1,00","10,00",PIX DIRETO
04/10/2025,1.0,573,BOLSA TRANSVERSAL BOBO PEQ,"1,00","100,00",CARTÃO DÉBITO
04/10/2025,1.0,1153,SACOLA DE PAPEL P/ PRESENTE COM ALÇA E FITA  MED.,"1,00","11,99",CARTÃO DÉBITO
04/10/2025,1.0,1126,MOCHILA INFANTIL PASSEIO COM BRILHO GRANDE,"1,00","69,99",CARTÃO DÉBITO
